INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN0001', 'C145', '2022-01-01 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1019', 'C359', '2022-06-04 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1020', 'C179', '2022-06-04 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1021', 'C378', '2022-06-05 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1022', 'C056', '2022-06-05 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1023', 'C350', '2022-06-05 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1024', 'C297', '2022-06-05 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1025', 'C168', '2022-06-05 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1026', 'C139', '2022-06-05 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1027', 'C135', '2022-06-05 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1028', 'C149', '2022-06-06 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1029', 'C068', '2022-06-06 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1030', 'C131', '2022-06-06 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1031', 'C382', '2022-06-06 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1032', 'C376', '2022-06-06 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1033', 'C460', '2022-06-06 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1034', 'C127', '2022-06-07 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1035', 'C109', '2022-06-07 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1036', 'C462', '2022-06-07 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1037', 'C296', '2022-06-07 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1038', 'C428', '2022-06-07 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1039', 'C441', '2022-06-07 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1040', 'C378', '2022-06-07 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1041', 'C391', '2022-06-08 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1042', 'C500', '2022-06-08 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1043', 'C064', '2022-06-08 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1044', 'C076', '2022-06-08 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1045', 'C404', '2022-06-08 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1046', 'C179', '2022-06-08 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1047', 'C168', '2022-06-08 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1048', 'C113', '2022-06-09 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1049', 'C132', '2022-06-09 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1050', 'C248', '2022-06-09 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1051', 'C162', '2022-06-09 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1052', 'C271', '2022-06-09 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1053', 'C046', '2022-06-09 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1054', 'C070', '2022-06-10 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1055', 'C171', '2022-06-10 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1056', 'C412', '2022-06-10 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1057', 'C366', '2022-06-10 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1058', 'C208', '2022-06-10 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1059', 'C212', '2022-06-10 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1060', 'C111', '2022-06-10 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1061', 'C115', '2022-06-11 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1062', 'C189', '2022-06-11 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1063', 'C197', '2022-06-11 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1064', 'C280', '2022-06-11 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1065', 'C074', '2022-06-11 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1066', 'C281', '2022-06-11 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1067', 'C053', '2022-06-12 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1068', 'C194', '2022-06-12 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1069', 'C044', '2022-06-12 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1070', 'C092', '2022-06-12 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1071', 'C361', '2022-06-12 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1072', 'C148', '2022-06-12 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1073', 'C057', '2022-06-12 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1074', 'C266', '2022-06-13 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1075', 'C380', '2022-06-13 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1076', 'C194', '2022-06-13 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1077', 'C166', '2022-06-13 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1078', 'C066', '2022-06-13 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1079', 'C363', '2022-06-13 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1080', 'C003', '2022-06-14 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1081', 'C188', '2022-06-14 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1082', 'C421', '2022-06-14 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1083', 'C273', '2022-06-14 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1084', 'C071', '2022-06-14 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1085', 'C196', '2022-06-14 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1086', 'C267', '2022-06-14 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1087', 'C493', '2022-06-15 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1088', 'C225', '2022-06-15 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1089', 'C337', '2022-06-15 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1090', 'C442', '2022-06-15 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1091', 'C099', '2022-06-15 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1092', 'C438', '2022-06-15 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1093', 'C089', '2022-06-15 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1094', 'C191', '2022-06-16 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1095', 'C072', '2022-06-16 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1096', 'C262', '2022-06-16 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1097', 'C114', '2022-06-16 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1098', 'C499', '2022-06-16 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1099', 'C071', '2022-06-16 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1100', 'C059', '2022-06-17 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1101', 'C127', '2022-06-17 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1102', 'C445', '2022-06-17 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1103', 'C153', '2022-06-17 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1104', 'C200', '2022-06-17 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1105', 'C260', '2022-06-17 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1106', 'C446', '2022-06-17 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1107', 'C043', '2022-06-18 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1108', 'C035', '2022-06-18 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1109', 'C477', '2022-06-18 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1110', 'C345', '2022-06-18 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1111', 'C451', '2022-06-18 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1112', 'C261', '2022-06-18 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1113', 'C280', '2022-06-19 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1114', 'C195', '2022-06-19 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1115', 'C311', '2022-06-19 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1116', 'C468', '2022-06-19 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1117', 'C356', '2022-06-19 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1118', 'C403', '2022-06-19 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1119', 'C083', '2022-06-19 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1120', 'C407', '2022-06-20 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1121', 'C372', '2022-06-20 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1122', 'C377', '2022-06-20 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1123', 'C291', '2022-06-20 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1124', 'C496', '2022-06-20 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1125', 'C334', '2022-06-20 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1126', 'C012', '2022-06-21 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1127', 'C386', '2022-06-21 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1128', 'C163', '2022-06-21 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1129', 'C407', '2022-06-21 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1130', 'C476', '2022-06-21 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1131', 'C148', '2022-06-21 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1132', 'C220', '2022-06-21 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1133', 'C204', '2022-06-22 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1134', 'C439', '2022-06-22 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1135', 'C304', '2022-06-22 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1136', 'C050', '2022-06-22 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1137', 'C160', '2022-06-22 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1138', 'C134', '2022-06-22 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1139', 'C285', '2022-06-22 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1140', 'C129', '2022-06-23 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1141', 'C220', '2022-06-23 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1142', 'C001', '2022-06-23 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1143', 'C049', '2022-06-23 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1144', 'C307', '2022-06-23 00:00:00', '16:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1145', 'C396', '2022-06-23 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1146', 'C222', '2022-06-24 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1147', 'C343', '2022-06-24 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1148', 'C147', '2022-06-24 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1149', 'C148', '2022-06-24 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1150', 'C481', '2022-06-24 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1151', 'C406', '2022-06-24 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1152', 'C042', '2022-06-24 00:00:00', '18:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1153', 'C191', '2022-06-25 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1154', 'C479', '2022-06-25 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1155', 'C239', '2022-06-25 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1156', 'C425', '2022-06-25 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1157', 'C321', '2022-06-25 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1158', 'C347', '2022-06-25 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1159', 'C499', '2022-06-26 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1160', 'C400', '2022-06-26 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1161', 'C168', '2022-06-26 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1162', 'C034', '2022-06-26 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1163', 'C411', '2022-06-26 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1164', 'C292', '2022-06-26 00:00:00', '17:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1165', 'C218', '2022-06-26 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1166', 'C097', '2022-06-27 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1167', 'C467', '2022-06-27 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1168', 'C446', '2022-06-27 00:00:00', '10:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1169', 'C022', '2022-06-27 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1170', 'C426', '2022-06-27 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1171', 'C328', '2022-06-27 00:00:00', '15:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1172', 'C367', '2022-06-27 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1173', 'C075', '2022-06-28 00:00:00', '13:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1174', 'C433', '2022-06-28 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1175', 'C332', '2022-06-28 00:00:00', '19:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1176', 'C386', '2022-06-28 00:00:00', '14:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1177', 'C463', '2022-06-28 00:00:00', '09:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1178', 'C095', '2022-06-28 00:00:00', '08:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1179', 'C231', '2022-06-29 00:00:00', '11:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1180', 'C249', '2022-06-29 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1181', 'C172', '2022-06-29 00:00:00', '12:00');
INSERT INTO registro_ventas (ID_Ventas, ID_Cliente, fecha_venta, hora) VALUES ('VTN1182', 'C277', '2022-06-29 00:00:00', '12:00');
